Product,Quantity Ordered,Price Each,Order Date,Purchase Address
Macbook Pro Laptop,1,1700,4/30/2019 0:17, Portland
AAA Batteries (4-pack),1,2.99,4/28/2019 10:20, San Francisco
Wired Headphones,1,11.99,4/29/2019 12:46, New York City
Flatscreen TV,1,300,4/18/2019 19:59, Atlanta
Lightning Charging Cable,1,14.95,4/11/2019 10:06, Austin
USB-C Charging Cable,1,11.95,4/15/2019 16:21, Dallas
AAA Batteries (4-pack),2,2.99,4/16/2019 12:29, Seattle
34in Ultrawide Monitor,1,379.99,4/8/2019 16:35, Los Angeles
Google Phone,1,600,4/1/2019 20:37, Los Angeles
20in Monitor,1,109.99,4/6/2019 22:56, Austin
Macbook Pro Laptop,1,1700,4/4/2019 17:34, New York City
USB-C Charging Cable,1,11.95,4/16/2019 18:01, Los Angeles
AA Batteries (4-pack),1,3.84,4/22/2019 19:49, San Francisco
USB-C Charging Cable,1,11.95,4/14/2019 14:32, Seattle
27in FHD Monitor,1,149.99,4/15/2019 12:38, San Francisco
Google Phone,1,600,4/15/2019 13:05, Portland
Wired Headphones,1,11.99,4/18/2019 19:51, San Francisco
Flatscreen TV,1,300,4/9/2019 19:00, San Francisco
iPhone,1,700,4/22/2019 17:21, New York City
Bose SoundSport Headphones,1,99.99,4/12/2019 18:43, Los Angeles
Bose SoundSport Headphones,1,99.99,4/7/2019 17:56, Los Angeles
AA Batteries (4-pack),1,3.84,4/8/2019 6:19, New York City
20in Monitor,1,109.99,4/15/2019 13:14, Los Angeles
Lightning Charging Cable,1,14.95,4/14/2019 17:05, Seattle
Apple Airpods Headphones,1,150,4/4/2019 1:48, Austin
USB-C Charging Cable,1,11.95,4/19/2019 6:53, Dallas
USB-C Charging Cable,2,11.95,4/13/2019 14:28, Los Angeles
AA Batteries (4-pack),2,3.84,4/27/2019 23:26, New York City
Wired Headphones,1,11.99,4/4/2019 18:58, New York City
AA Batteries (4-pack),1,3.84,4/9/2019 14:42, Los Angeles
ThinkPad Laptop,1,999.99,4/25/2019 17:43, Los Angeles
Product,Quantity Ordered,Price Each,Order Date,
Lightning Charging Cable,1,14.95,4/16/2019 10:02, Dallas
34in Ultrawide Monitor,1,379.99,4/12/2019 18:50, Seattle
Bose SoundSport Headphones,1,99.99,4/9/2019 15:37, San Francisco
Apple Airpods Headphones,1,150,4/28/2019 23:11, San Francisco
USB-C Charging Cable,1,11.95,4/18/2019 17:09, Atlanta
27in 4K Gaming Monitor,1,389.99,4/15/2019 1:28, San Francisco
Lightning Charging Cable,1,14.95,4/7/2019 17:05, Atlanta
iPhone,1,700,4/19/2019 8:48, San Francisco
AAA Batteries (4-pack),2,2.99,4/20/2019 13:07, Austin
AAA Batteries (4-pack),3,2.99,4/20/2019 16:02, Portland
Wired Headphones,1,11.99,4/30/2019 9:44, Los Angeles
Flatscreen TV,1,300,4/26/2019 16:08, Austin
Macbook Pro Laptop,1,1700,4/5/2019 20:59, San Francisco
27in FHD Monitor,1,149.99,4/27/2019 20:16, Los Angeles
AA Batteries (4-pack),1,3.84,4/5/2019 7:42, New York City
AA Batteries (4-pack),1,3.84,4/14/2019 20:09, Seattle
20in Monitor,1,109.99,4/26/2019 20:41, Dallas
AA Batteries (4-pack),1,3.84,4/26/2019 9:01, Austin
Macbook Pro Laptop,1,1700,4/11/2019 12:13, San Francisco
AAA Batteries (4-pack),1,2.99,4/21/2019 18:32, Seattle
ThinkPad Laptop,1,999.99,4/11/2019 23:21, Boston
AA Batteries (4-pack),2,3.84,4/15/2019 13:29, Dallas
Google Phone,1,600,4/21/2019 18:51, Los Angeles
USB-C Charging Cable,1,11.95,4/21/2019 18:51, Los Angeles
ThinkPad Laptop,1,999.99,4/14/2019 9:28, Boston
Bose SoundSport Headphones,1,99.99,4/22/2019 12:44, New York City
34in Ultrawide Monitor,1,379.99,4/5/2019 10:01, Dallas
Apple Airpods Headphones,1,150,4/25/2019 1:18, Los Angeles
AA Batteries (4-pack),1,3.84,4/24/2019 16:58, Portland
USB-C Charging Cable,1,11.95,4/1/2019 11:30, San Francisco
27in 4K Gaming Monitor,1,389.99,4/20/2019 18:46, San Francisco
27in FHD Monitor,1,149.99,4/5/2019 11:12, New York City
AAA Batteries (4-pack),1,2.99,4/13/2019 1:22, Atlanta
USB-C Charging Cable,1,11.95,4/27/2019 17:52, Boston
Apple Airpods Headphones,1,150,4/7/2019 15:16, San Francisco
USB-C Charging Cable,1,11.95,4/24/2019 13:51, Atlanta
Lightning Charging Cable,1,14.95,4/10/2019 20:21, San Francisco
Flatscreen TV,1,300,4/30/2019 10:57, Austin
Lightning Charging Cable,1,14.95,4/23/2019 20:26, New York City
USB-C Charging Cable,1,11.95,4/8/2019 12:06, Austin
USB-C Charging Cable,1,11.95,4/5/2019 22:58, Boston
AAA Batteries (4-pack),2,2.99,4/4/2019 11:29, San Francisco
Wired Headphones,1,11.99,4/4/2019 10:27, New York City
Lightning Charging Cable,1,14.95,4/16/2019 15:44, Boston
Apple Airpods Headphones,1,150,4/13/2019 10:46, Austin
Google Phone,1,600,4/30/2019 19:19, New York City
AAA Batteries (4-pack),1,2.99,4/30/2019 19:19, New York City
AAA Batteries (4-pack),1,2.99,4/19/2019 19:45, Los Angeles
Bose SoundSport Headphones,1,99.99,4/14/2019 11:01, San Francisco
Bose SoundSport Headphones,1,99.99,4/27/2019 10:20, Boston
Lightning Charging Cable,1,14.95,4/15/2019 3:04, Austin
USB-C Charging Cable,1,11.95,4/25/2019 12:29, Atlanta
AA Batteries (4-pack),1,3.84,4/4/2019 11:29, San Francisco
Lightning Charging Cable,1,14.95,4/13/2019 15:28, Los Angeles
AA Batteries (4-pack),1,3.84,4/11/2019 2:24, Boston
AAA Batteries (4-pack),4,2.99,4/24/2019 0:22, Boston
Macbook Pro Laptop,1,1700,4/12/2019 14:16, San Francisco
Flatscreen TV,1,300,4/18/2019 13:20, Portland
AA Batteries (4-pack),5,3.84,4/4/2019 12:28, Portland
USB-C Charging Cable,1,11.95,4/30/2019 18:23, New York City
Bose SoundSport Headphones,1,99.99,4/21/2019 20:51, San Francisco
Bose SoundSport Headphones,1,99.99,4/20/2019 13:54, New York City
USB-C Charging Cable,1,11.95,4/6/2019 19:05, New York City
ThinkPad Laptop,1,999.99,4/17/2019 0:14, Portland
Bose SoundSport Headphones,1,99.99,4/28/2019 1:37, San Francisco
34in Ultrawide Monitor,1,379.99,4/13/2019 19:22, Atlanta
27in FHD Monitor,1,149.99,4/7/2019 16:56, Boston
Wired Headphones,1,11.99,4/18/2019 18:25, Dallas
Macbook Pro Laptop,1,1700,4/16/2019 22:54, Boston
34in Ultrawide Monitor,1,379.99,4/29/2019 14:26, San Francisco
AAA Batteries (4-pack),1,2.99,4/3/2019 13:35, Boston
Macbook Pro Laptop,1,1700,4/16/2019 14:50, Los Angeles
AA Batteries (4-pack),1,3.84,4/12/2019 17:35, Atlanta
USB-C Charging Cable,1,11.95,4/27/2019 13:36, Los Angeles
AA Batteries (4-pack),1,3.84,4/2/2019 13:41, Boston
Lightning Charging Cable,1,14.95,4/12/2019 18:51, Boston
Wired Headphones,1,11.99,4/24/2019 11:53, San Francisco
Wired Headphones,1,11.99,4/14/2019 4:11, San Francisco
AA Batteries (4-pack),1,3.84,4/27/2019 21:05, Boston
Wired Headphones,1,11.99,4/30/2019 18:55, Austin
AA Batteries (4-pack),3,3.84,4/13/2019 8:45, San Francisco
Lightning Charging Cable,1,14.95,4/23/2019 14:18, Dallas
AA Batteries (4-pack),1,3.84,4/15/2019 17:27, Portland
Wired Headphones,2,11.99,4/23/2019 6:54, San Francisco
Lightning Charging Cable,1,14.95,4/9/2019 19:03, Dallas
Bose SoundSport Headphones,1,99.99,4/3/2019 15:33, San Francisco
Bose SoundSport Headphones,1,99.99,4/14/2019 13:51, San Francisco
iPhone,1,700,4/14/2019 18:48, Los Angeles
AAA Batteries (4-pack),1,2.99,4/1/2019 18:44, Los Angeles
AA Batteries (4-pack),1,3.84,4/15/2019 13:29, San Francisco
iPhone,1,700,4/15/2019 13:29, San Francisco
Apple Airpods Headphones,1,150,4/15/2019 17:04, New York City
Lightning Charging Cable,2,14.95,4/29/2019 8:45, Seattle
Apple Airpods Headphones,1,150,4/22/2019 0:04, Portland
Bose SoundSport Headphones,1,99.99,4/28/2019 17:54, Los Angeles
AA Batteries (4-pack),1,3.84,4/10/2019 10:30, Atlanta
Bose SoundSport Headphones,1,99.99,4/28/2019 16:19, San Francisco
USB-C Charging Cable,1,11.95,4/15/2019 23:41, San Francisco
Macbook Pro Laptop,1,1700,4/10/2019 10:46, Atlanta
Apple Airpods Headphones,1,150,4/19/2019 23:18, San Francisco
Lightning Charging Cable,1,14.95,4/30/2019 22:44, Los Angeles
Wired Headphones,1,11.99,4/9/2019 18:03, Los Angeles
USB-C Charging Cable,1,11.95,4/29/2019 23:27, Los Angeles
34in Ultrawide Monitor,1,379.99,4/23/2019 8:07, San Francisco
27in 4K Gaming Monitor,1,389.99,4/3/2019 19:43, New York City
iPhone,1,700,4/21/2019 20:08, Atlanta
27in FHD Monitor,1,149.99,4/17/2019 9:05, Austin
AAA Batteries (4-pack),1,2.99,4/4/2019 17:37, New York City
USB-C Charging Cable,1,11.95,4/20/2019 20:03, New York City
iPhone,1,700,4/1/2019 20:35, Dallas
Lightning Charging Cable,1,14.95,4/1/2019 20:35, Dallas
Apple Airpods Headphones,1,150,4/1/2019 20:35, Dallas
AA Batteries (4-pack),1,3.84,4/9/2019 19:56, New York City
Lightning Charging Cable,1,14.95,4/21/2019 11:40, Los Angeles
Lightning Charging Cable,1,14.95,4/8/2019 10:23, San Francisco
USB-C Charging Cable,1,11.95,4/2/2019 9:05, Boston
Apple Airpods Headphones,1,150,4/2/2019 9:30, San Francisco
AAA Batteries (4-pack),1,2.99,4/22/2019 23:22, San Francisco
Google Phone,1,600,4/20/2019 8:53, Portland
USB-C Charging Cable,1,11.95,4/28/2019 10:48, San Francisco
Wired Headphones,1,11.99,4/16/2019 21:43, Los Angeles
27in FHD Monitor,1,149.99,4/3/2019 15:10, Atlanta
Wired Headphones,1,11.99,4/12/2019 23:21, Los Angeles
AA Batteries (4-pack),1,3.84,4/16/2019 7:22, San Francisco
iPhone,1,700,4/6/2019 8:57, Austin
Bose SoundSport Headphones,1,99.99,4/6/2019 8:57, Austin
Apple Airpods Headphones,1,150,4/4/2019 13:36, San Francisco
Google Phone,1,600,4/26/2019 20:32, Los Angeles
AAA Batteries (4-pack),1,2.99,4/5/2019 21:06, Los Angeles
AAA Batteries (4-pack),1,2.99,4/14/2019 17:14, San Francisco
Bose SoundSport Headphones,1,99.99,4/12/2019 12:32, Atlanta
20in Monitor,1,109.99,4/8/2019 18:26, Los Angeles
Bose SoundSport Headphones,1,99.99,4/10/2019 21:00, Los Angeles
Lightning Charging Cable,1,14.95,4/2/2019 15:15, Seattle
USB-C Charging Cable,1,11.95,4/26/2019 20:55, Los Angeles
Lightning Charging Cable,1,14.95,4/16/2019 10:13, San Francisco
27in 4K Gaming Monitor,1,389.99,4/7/2019 7:21, Austin
Lightning Charging Cable,1,14.95,4/26/2019 20:00, San Francisco
USB-C Charging Cable,1,11.95,4/28/2019 13:55, San Francisco
USB-C Charging Cable,1,11.95,4/21/2019 14:09, Austin
Wired Headphones,1,11.99,4/29/2019 0:00, Los Angeles
AAA Batteries (4-pack),1,2.99,4/30/2019 14:29, Austin
Wired Headphones,1,11.99,4/28/2019 0:05, Boston
20in Monitor,2,109.99,4/22/2019 16:27, Los Angeles
USB-C Charging Cable,1,11.95,4/6/2019 13:57, San Francisco
Lightning Charging Cable,1,14.95,4/20/2019 16:40, Austin
Wired Headphones,2,11.99,4/20/2019 13:34, Boston
AA Batteries (4-pack),1,3.84,4/28/2019 9:50, Seattle
iPhone,1,700,4/4/2019 19:00, Atlanta
Apple Airpods Headphones,1,150,4/1/2019 21:00, New York City
USB-C Charging Cable,1,11.95,4/29/2019 10:55, San Francisco
AA Batteries (4-pack),2,3.84,4/23/2019 22:55, San Francisco
iPhone,1,700,4/6/2019 8:24, New York City
Lightning Charging Cable,1,14.95,4/10/2019 17:38, New York City
Lightning Charging Cable,1,14.95,4/10/2019 17:38, New York City
27in 4K Gaming Monitor,1,389.99,4/13/2019 15:38, San Francisco
Wired Headphones,2,11.99,4/14/2019 20:37, San Francisco
AA Batteries (4-pack),1,3.84,4/11/2019 13:04, San Francisco
Apple Airpods Headphones,1,150,4/6/2019 13:46, Los Angeles
Wired Headphones,1,11.99,4/19/2019 2:27, New York City
20in Monitor,1,109.99,4/27/2019 21:35, New York City
Flatscreen TV,1,300,4/5/2019 21:46, San Francisco
Lightning Charging Cable,1,14.95,4/7/2019 17:07, Boston
34in Ultrawide Monitor,1,379.99,4/2/2019 21:15, Los Angeles
USB-C Charging Cable,1,11.95,4/11/2019 10:16, Portland
AA Batteries (4-pack),1,3.84,4/8/2019 12:29, San Francisco
USB-C Charging Cable,1,11.95,4/8/2019 12:29, San Francisco
34in Ultrawide Monitor,1,379.99,4/10/2019 14:31, Portland
Bose SoundSport Headphones,1,99.99,4/24/2019 11:16, Seattle
AA Batteries (4-pack),1,3.84,4/27/2019 12:36, San Francisco
Lightning Charging Cable,2,14.95,4/3/2019 21:54, Boston
Wired Headphones,1,11.99,4/27/2019 23:10, Los Angeles
Wired Headphones,1,11.99,4/14/2019 18:43, New York City
Lightning Charging Cable,1,14.95,4/26/2019 0:28, New York City
34in Ultrawide Monitor,1,379.99,4/2/2019 11:18, New York City
Lightning Charging Cable,1,14.95,4/17/2019 11:55, Los Angeles
ThinkPad Laptop,1,999.99,4/22/2019 9:03, Seattle
Apple Airpods Headphones,1,150,4/1/2019 21:17, Portland
iPhone,1,700,4/17/2019 20:37, Dallas
Lightning Charging Cable,3,14.95,4/17/2019 20:37, Dallas
AA Batteries (4-pack),3,3.84,4/18/2019 14:39, Dallas
USB-C Charging Cable,1,11.95,4/13/2019 6:46, Portland
Wired Headphones,1,11.99,4/10/2019 12:23, New York City
Wired Headphones,1,11.99,4/13/2019 20:02, Seattle
USB-C Charging Cable,1,11.95,4/5/2019 10:55, Dallas
34in Ultrawide Monitor,1,379.99,4/24/2019 14:57, Boston
USB-C Charging Cable,1,11.95,4/27/2019 20:27, Boston
Flatscreen TV,1,300,4/26/2019 19:45, Atlanta
iPhone,1,700,4/27/2019 15:23, San Francisco
Lightning Charging Cable,1,14.95,4/27/2019 11:21, Los Angeles
AA Batteries (4-pack),2,3.84,4/13/2019 8:07, San Francisco
Google Phone,1,600,4/14/2019 9:11, Dallas
AA Batteries (4-pack),1,3.84,4/2/2019 17:20, San Francisco
USB-C Charging Cable,1,11.95,4/7/2019 14:13, Los Angeles
AAA Batteries (4-pack),1,2.99,4/25/2019 13:46, Boston
Bose SoundSport Headphones,1,99.99,4/22/2019 13:48, Los Angeles
Macbook Pro Laptop,1,1700,4/16/2019 7:40, Atlanta
Lightning Charging Cable,1,14.95,4/12/2019 21:44, Atlanta
Macbook Pro Laptop,1,1700,4/29/2019 3:17, San Francisco
AAA Batteries (4-pack),1,2.99,4/21/2019 20:39, Seattle
iPhone,1,700,4/8/2019 18:17, Portland
USB-C Charging Cable,1,11.95,4/26/2019 23:19, Atlanta
AAA Batteries (4-pack),1,2.99,4/10/2019 14:36, New York City
Wired Headphones,1,11.99,4/16/2019 11:01, New York City
27in FHD Monitor,1,149.99,4/30/2019 23:45, Austin
27in FHD Monitor,1,149.99,4/11/2019 10:24, Los Angeles
Bose SoundSport Headphones,1,99.99,4/12/2019 23:41, San Francisco
Lightning Charging Cable,1,14.95,4/2/2019 21:07, San Francisco
Apple Airpods Headphones,1,150,4/20/2019 9:10, San Francisco
Bose SoundSport Headphones,1,99.99,4/20/2019 9:10, San Francisco
27in FHD Monitor,1,149.99,4/22/2019 18:16, Atlanta
AAA Batteries (4-pack),1,2.99,4/5/2019 10:19, Los Angeles
USB-C Charging Cable,2,11.95,4/28/2019 23:31, Seattle
20in Monitor,1,109.99,4/20/2019 22:41, New York City
AAA Batteries (4-pack),1,2.99,4/11/2019 10:54, Los Angeles
Wired Headphones,1,11.99,4/11/2019 14:28, Los Angeles
Apple Airpods Headphones,1,150,4/23/2019 8:31, San Francisco
Flatscreen TV,1,300,4/2/2019 13:24, Seattle
Wired Headphones,1,11.99,4/2/2019 13:24, Seattle
Apple Airpods Headphones,1,150,4/25/2019 20:48, Atlanta
20in Monitor,1,109.99,4/8/2019 18:06, Los Angeles
USB-C Charging Cable,1,11.95,4/24/2019 0:36, San Francisco
Vareebadd Phone,1,400,4/8/2019 14:04, Austin
USB-C Charging Cable,1,11.95,4/8/2019 14:04, Austin
Bose SoundSport Headphones,1,99.99,4/2/2019 0:37, Atlanta
Wired Headphones,1,11.99,4/24/2019 16:48, Los Angeles
Lightning Charging Cable,1,14.95,4/6/2019 15:20, Boston
Bose SoundSport Headphones,1,99.99,4/26/2019 0:35, San Francisco
AAA Batteries (4-pack),1,2.99,4/23/2019 23:28, Atlanta
Google Phone,1,600,4/14/2019 17:32, New York City
Wired Headphones,1,11.99,4/1/2019 11:36, Los Angeles
Lightning Charging Cable,1,14.95,4/7/2019 22:36, San Francisco
Apple Airpods Headphones,1,150,4/9/2019 18:05, Atlanta
27in FHD Monitor,1,149.99,5/1/2019 1:36, Boston
Apple Airpods Headphones,1,150,4/5/2019 14:48, Atlanta
USB-C Charging Cable,1,11.95,4/27/2019 13:47, Portland
USB-C Charging Cable,1,11.95,4/19/2019 17:16, Los Angeles
Google Phone,1,600,4/15/2019 18:33, New York City
27in 4K Gaming Monitor,1,389.99,4/29/2019 8:57, Dallas
USB-C Charging Cable,1,11.95,4/30/2019 14:25, San Francisco
Apple Airpods Headphones,1,150,4/18/2019 15:54, Los Angeles
27in 4K Gaming Monitor,1,389.99,4/21/2019 20:05, Dallas
AA Batteries (4-pack),1,3.84,4/18/2019 8:50, Austin
iPhone,1,700,4/14/2019 19:46, San Francisco
Wired Headphones,1,11.99,4/23/2019 17:45, Los Angeles
Lightning Charging Cable,2,14.95,4/18/2019 15:50, Dallas
Macbook Pro Laptop,1,1700,4/27/2019 9:33, Boston
USB-C Charging Cable,1,11.95,4/7/2019 12:16, Los Angeles
Bose SoundSport Headphones,1,99.99,4/10/2019 0:11, Atlanta
Google Phone,1,600,4/1/2019 21:08, San Francisco
Apple Airpods Headphones,1,150,4/25/2019 11:52, New York City
USB-C Charging Cable,1,11.95,4/17/2019 22:43, New York City
34in Ultrawide Monitor,1,379.99,4/17/2019 22:43, New York City
Lightning Charging Cable,1,14.95,4/17/2019 14:39, San Francisco
Bose SoundSport Headphones,1,99.99,4/22/2019 21:42, Seattle
Bose SoundSport Headphones,1,99.99,4/20/2019 10:21, New York City
Bose SoundSport Headphones,1,99.99,4/29/2019 21:42, Seattle
Bose SoundSport Headphones,1,99.99,4/1/2019 17:53, Portland
Wired Headphones,1,11.99,4/14/2019 10:59, Austin
iPhone,1,700,4/24/2019 20:07, Dallas
Apple Airpods Headphones,1,150,4/24/2019 20:07, Dallas
Google Phone,1,600,4/7/2019 16:29, Los Angeles
AAA Batteries (4-pack),2,2.99,4/22/2019 9:56, Austin
Macbook Pro Laptop,1,1700,4/10/2019 6:24, New York City
27in FHD Monitor,1,149.99,4/6/2019 20:38, San Francisco
ThinkPad Laptop,1,999.99,4/23/2019 17:07, New York City
AAA Batteries (4-pack),1,2.99,4/12/2019 7:27, New York City
Apple Airpods Headphones,1,150,4/9/2019 11:54, New York City
USB-C Charging Cable,1,11.95,4/21/2019 20:01, Los Angeles
AA Batteries (4-pack),2,3.84,4/8/2019 21:22, Atlanta
Google Phone,1,600,4/4/2019 8:49, New York City
USB-C Charging Cable,1,11.95,4/3/2019 0:04, San Francisco
27in FHD Monitor,1,149.99,4/3/2019 11:58, Seattle
20in Monitor,1,109.99,4/15/2019 10:20, New York City
Google Phone,1,600,4/17/2019 7:20, Dallas
AAA Batteries (4-pack),1,2.99,4/17/2019 7:31, San Francisco
Wired Headphones,1,11.99,4/30/2019 13:08, Seattle
Lightning Charging Cable,1,14.95,4/10/2019 10:50, San Francisco
34in Ultrawide Monitor,1,379.99,4/19/2019 13:44, San Francisco
Apple Airpods Headphones,1,150,4/7/2019 18:45, Boston
Bose SoundSport Headphones,1,99.99,4/11/2019 14:31, San Francisco
Bose SoundSport Headphones,1,99.99,4/21/2019 17:54, New York City
Macbook Pro Laptop,1,1700,4/8/2019 16:19, San Francisco
27in FHD Monitor,1,149.99,4/24/2019 20:38, Atlanta
AAA Batteries (4-pack),1,2.99,4/28/2019 20:25, Los Angeles
Lightning Charging Cable,1,14.95,4/29/2019 9:37, Boston
AAA Batteries (4-pack),1,2.99,4/14/2019 21:33, New York City
Bose SoundSport Headphones,1,99.99,4/9/2019 14:24, Boston
USB-C Charging Cable,1,11.95,4/17/2019 18:33, Boston
Apple Airpods Headphones,1,150,4/26/2019 21:42, Boston
AA Batteries (4-pack),1,3.84,4/11/2019 10:23, Seattle
Wired Headphones,2,11.99,4/21/2019 19:23, Austin
USB-C Charging Cable,1,11.95,4/11/2019 23:21, San Francisco
AA Batteries (4-pack),2,3.84,4/6/2019 20:20, San Francisco
Lightning Charging Cable,1,14.95,4/15/2019 17:18, New York City
AA Batteries (4-pack),1,3.84,4/15/2019 4:15, Boston
20in Monitor,1,109.99,4/24/2019 18:00, San Francisco
AAA Batteries (4-pack),1,2.99,4/7/2019 17:21, New York City
Vareebadd Phone,1,400,4/24/2019 16:58, New York City
Flatscreen TV,1,300,4/5/2019 23:04, New York City
Apple Airpods Headphones,1,150,4/17/2019 12:23, Boston
Bose SoundSport Headphones,1,99.99,4/23/2019 9:49, San Francisco
AA Batteries (4-pack),1,3.84,4/10/2019 17:26, New York City
Lightning Charging Cable,1,14.95,4/8/2019 20:17, San Francisco
Google Phone,1,600,4/12/2019 20:03, San Francisco
Bose SoundSport Headphones,1,99.99,4/12/2019 20:03, San Francisco
Lightning Charging Cable,1,14.95,4/29/2019 22:45, New York City
34in Ultrawide Monitor,1,379.99,4/18/2019 11:16, San Francisco
AAA Batteries (4-pack),1,2.99,4/5/2019 8:27, Boston
Lightning Charging Cable,1,14.95,4/7/2019 10:46, San Francisco
AA Batteries (4-pack),1,3.84,4/3/2019 15:18, Boston
27in 4K Gaming Monitor,1,389.99,4/24/2019 14:27, San Francisco
Bose SoundSport Headphones,1,99.99,4/27/2019 13:40, Los Angeles
Wired Headphones,2,11.99,4/24/2019 11:48, Los Angeles
Apple Airpods Headphones,1,150,4/10/2019 11:20, San Francisco
Vareebadd Phone,1,400,4/12/2019 9:51, Boston
AA Batteries (4-pack),2,3.84,4/20/2019 15:58, New York City
Wired Headphones,1,11.99,4/13/2019 9:24, San Francisco
AAA Batteries (4-pack),1,2.99,4/9/2019 17:57, Seattle
Wired Headphones,2,11.99,4/24/2019 17:39, Los Angeles
20in Monitor,1,109.99,4/26/2019 12:49, San Francisco
Apple Airpods Headphones,1,150,4/11/2019 22:16, Seattle
USB-C Charging Cable,1,11.95,4/16/2019 15:45, San Francisco
Apple Airpods Headphones,1,150,4/6/2019 12:34, San Francisco
Bose SoundSport Headphones,1,99.99,4/1/2019 15:29, Dallas
Macbook Pro Laptop,1,1700,4/20/2019 18:15, New York City
AAA Batteries (4-pack),2,2.99,4/26/2019 10:40, San Francisco
Apple Airpods Headphones,1,150,4/23/2019 12:01, Seattle
AAA Batteries (4-pack),2,2.99,4/9/2019 8:22, New York City
Bose SoundSport Headphones,1,99.99,4/18/2019 11:30, Austin
Lightning Charging Cable,1,14.95,4/28/2019 11:28, New York City
27in FHD Monitor,1,149.99,4/8/2019 20:56, Atlanta
Bose SoundSport Headphones,1,99.99,4/17/2019 16:54, Seattle
AAA Batteries (4-pack),1,2.99,4/30/2019 22:20, San Francisco
